tr_date,tr_time,price,volume,market_flag,sales_condition,exclude_record_flag,unfiltered_price
2011-09-07,2011-09-07T08:56:29Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:29Z,2.8369,1,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,2,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:31Z,2.8369,2,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,1,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:40Z,2.8369,1,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,2,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:56:41Z,2.8369,3,E,4,X,2.8369
2011-09-07,2011-09-07T08:57:39Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T09:03:35Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:18Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:18Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:18Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:18Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:18Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:19Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:16:20Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:24:36Z,2.8483,5,E,4,X,2.8483
2011-09-07,2011-09-07T09:27:48Z,2.8493,2,E,4,X,2.8493
2011-09-07,2011-09-07T09:27:48Z,2.8493,3,E,4,X,2.8493
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:50:36Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:37Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:51:48Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:52:15Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:52:15Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:52:15Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T09:52:15Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:01:17Z,2.8715,5,E,4,X,2.8715
2011-09-07,2011-09-07T10:01:24Z,2.8714,2,E,4,X,2.8714
2011-09-07,2011-09-07T10:01:24Z,2.8714,3,E,4,X,2.8714
2011-09-07,2011-09-07T10:01:24Z,2.8714,2,E,4,X,2.8714
2011-09-07,2011-09-07T10:01:24Z,2.8714,3,E,4,X,2.8714
2011-09-07,2011-09-07T10:01:24Z,2.8714,2,E,4,X,2.8714
2011-09-07,2011-09-07T10:02:49Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:49Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:02:57Z,2.8714,3,E,4,X,2.8714
2011-09-07,2011-09-07T10:02:57Z,2.8714,2,E,4,X,2.8714
2011-09-07,2011-09-07T10:02:57Z,2.8714,3,E,4,X,2.8714
2011-09-07,2011-09-07T10:02:57Z,2.8714,2,E,4,X,2.8714
2011-09-07,2011-09-07T10:04:28Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:04:28Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:04:28Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:04:28Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:04:28Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:04:28Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:06Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:05:12Z,2.8643,2,E,4,X,2.8643
2011-09-07,2011-09-07T10:05:12Z,2.8643,2,E,4,X,2.8643
2011-09-07,2011-09-07T10:05:12Z,2.8643,2,E,4,X,2.8643
2011-09-07,2011-09-07T10:05:12Z,2.8643,2,E,4,X,2.8643
2011-09-07,2011-09-07T10:05:12Z,2.8643,2,E,4,X,2.8643
2011-09-07,2011-09-07T10:36:04Z,2.8147,5,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:04Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:04Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:04Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:06Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:06Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:14Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:14Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:14Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:14Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:36:14Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:40:20Z,2.864,5,E,4,X,2.864
2011-09-07,2011-09-07T10:41:47Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:41:47Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:41:47Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T10:53:17Z,2.8695,2,E,4,X,2.8695
2011-09-07,2011-09-07T10:53:17Z,2.8695,2,E,4,X,2.8695
2011-09-07,2011-09-07T12:36:05Z,2.8858,1,E,4,X,2.8858
2011-09-07,2011-09-07T12:36:05Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:36:05Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:36:05Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:36:05Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:38:00Z,2.8855,3,E,4,X,2.8855
2011-09-07,2011-09-07T12:38:22Z,2.8852,2,E,4,X,2.8852
2011-09-07,2011-09-07T12:38:29Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:39:16Z,2.8852,1,E,4,X,2.8852
2011-09-07,2011-09-07T12:39:29Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:39:33Z,2.8852,1,E,4,X,2.8852
2011-09-07,2011-09-07T12:40:34Z,2.8852,1,E,4,X,2.8852
2011-09-07,2011-09-07T12:40:39Z,2.8852,4,E,4,X,2.8852
2011-09-07,2011-09-07T12:40:41Z,2.8852,1,E,4,X,2.8852
2011-09-07,2011-09-07T12:46:17Z,2.8147,3,E,4,X,2.8147
2011-09-07,2011-09-07T12:46:26Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T12:46:38Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:49:00Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:49:00Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:58:09Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:58:23Z,2.885,3,E,4,X,2.885
2011-09-07,2011-09-07T12:58:23Z,2.885,3,E,4,X,2.885
2011-09-07,2011-09-07T12:58:23Z,2.885,1,E,4,X,2.885
2011-09-07,2011-09-07T12:59:25Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T12:59:25Z,2.8147,4,E,4,X,2.8147
2011-09-07,2011-09-07T12:59:54Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T12:59:58Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:03:31Z,2.8147,5,E,4,X,2.8147
2011-09-07,2011-09-07T13:03:40Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:03:40Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:04:28Z,2.8147,5,E,4,X,2.8147
2011-09-07,2011-09-07T13:04:39Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:48:15Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:48:15Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:48:32Z,2.8147,5,E,4,X,2.8147
2011-09-07,2011-09-07T13:50:25Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:50:56Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T13:51:18Z,2.8805,2,E,4,X,2.8805
2011-09-07,2011-09-07T13:51:18Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:57:32Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:57:32Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:57:32Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:57:32Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:57:32Z,2.8805,3,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:02Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:10Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T13:59:16Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:32Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:32Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:34Z,2.8805,1,E,4,X,2.8805
2011-09-07,2011-09-07T13:59:45Z,2.8801,1,E,4,X,2.8801
2011-09-07,2011-09-07T14:00:53Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:06:03Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:06:12Z,2.879,1,E,4,X,2.879
2011-09-07,2011-09-07T14:06:51Z,2.8879,1,E,4,X,2.8879
2011-09-07,2011-09-07T14:07:05Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:19:04Z,2.885,1,E,4,X,2.885
2011-09-07,2011-09-07T14:19:04Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:29:23Z,2.8838,1,E,4,X,2.8838
2011-09-07,2011-09-07T14:29:23Z,2.8839,1,E,4,X,2.8839
2011-09-07,2011-09-07T14:29:27Z,2.8839,1,E,4,X,2.8839
2011-09-07,2011-09-07T14:29:58Z,2.8843,1,E,4,X,2.8843
2011-09-07,2011-09-07T14:30:11Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:32:51Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:32:51Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:41:59Z,2.8839,1,E,4,X,2.8839
2011-09-07,2011-09-07T14:41:59Z,2.8838,1,E,4,X,2.8838
2011-09-07,2011-09-07T14:42:57Z,2.8147,1,E,4,X,2.8147
2011-09-07,2011-09-07T14:43:15Z,2.8147,2,E,4,X,2.8147
2011-09-07,2011-09-07T14:48:11Z,2.8838,1,E,4,X,2.8838
2011-09-07,2011-09-07T15:15:56Z,2.8147,20,E,4,X,2.8147
2011-09-08,2011-09-08T09:38:13Z,2.8698,1,E,4,X,2.8698
2011-09-08,2011-09-08T09:38:13Z,2.8698,1,E,4,X,2.8698
2011-09-08,2011-09-08T09:38:13Z,2.8698,1,E,4,X,2.8698
2011-09-08,2011-09-08T09:52:36Z,2.8698,1,E,4,X,2.8698
2011-09-08,2011-09-08T10:00:46Z,2.8735,10,E,4,X,2.8735
2011-09-08,2011-09-08T10:00:46Z,2.8734,39,E,4,X,2.8734
2011-09-08,2011-09-08T10:00:52Z,2.8734,10,E,4,X,2.8734
2011-09-08,2011-09-08T10:00:53Z,2.8734,1,E,4,X,2.8734
2011-09-08,2011-09-08T10:03:01Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:08:14Z,2.8783,1,E,4,X,2.8783
2011-09-08,2011-09-08T10:08:14Z,2.8783,1,E,4,X,2.8783
2011-09-08,2011-09-08T10:08:14Z,2.8783,1,E,4,X,2.8783
2011-09-08,2011-09-08T10:19:37Z,2.8772,1,E,4,X,2.8772
2011-09-08,2011-09-08T10:19:37Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:20:00Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:20:13Z,2.8946,3,E,4,X,2.8946
2011-09-08,2011-09-08T10:23:43Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:52Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:52Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:52Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:52Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:52Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:52Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:52Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:52Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8793,1,E,4,X,2.8793
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
2011-09-08,2011-09-08T10:31:53Z,2.8946,1,E,4,X,2.8946
